,jd,lon,lat,sat,cyc,dir,azif,azim,azia,incf,incm,inca,sigf,sigm,siga,swath,kpf,kpm,kpa,mdis,num
2009-10-01 16:55:51+00:00,2455106.2054587854,0.0,0.0,3,0,D,-27.696016311645508,-72.54195404052734,-117.60348510742188,41.85145950317383,31.831321716308594,41.931461334228516,-12.826087951660156,-12.245745658874512,-13.351744651794434,0,0.023024559020996094,0.04125180095434189,0.029138553887605667,4.676359176635742,7
2009-10-02 04:16:20+00:00,2455106.678017188,0.0,0.0,3,0,A,-144.63809204101562,-98.72765350341797,-52.74675750732422,60.47452163696289,49.02195358276367,60.37002182006836,-15.375141143798828,-14.599836349487305,-14.636771202087402,1,0.028980478644371033,0.03566020354628563,0.03150181472301483,3.8711531162261963,7
2009-10-03 16:14:28+00:00,2455108.1767239124,0.0,0.0,3,0,D,55.68172073364258,101.03028106689453,146.30593872070312,42.01709747314453,31.94603729248047,42.014930725097656,-14.13895034790039,-13.06614875793457,-14.038509368896484,1,0.03625902533531189,0.033643294125795364,0.03671653941273689,5.508749961853027,7
2009-10-05 03:14:15+00:00,2455109.6349048503,0.0,0.0,3,0,A,116.7344970703125,71.85832977294922,26.91071319580078,48.76945877075195,37.96947479248047,48.73871612548828,-14.444550514221191,-13.552648544311523,-14.653231620788574,0,0.03567817807197571,0.03337456285953522,0.03314125910401344,4.094534397125244,7
2009-10-05 17:13:04+00:00,2455110.2174096764,0.0,0.0,3,0,D,-25.08544921875,-69.89340209960938,-114.90130615234375,60.86273193359375,49.776878356933594,61.00897979736328,-16.023862838745117,-14.80838680267334,-15.28879165649414,0,0.03390590474009514,0.03373546898365021,0.02920801006257534,7.6758317947387695,4
2009-10-06 16:52:27+00:00,2455111.2030988084,0.0,0.0,3,0,D,-28.153759002685547,-73.02495574951172,-118.14869689941406,36.814701080322266,27.545665740966797,36.86419677734375,-11.556527137756348,-9.500861167907715,-11.587352752685547,0,0.026385266333818436,0.04016246646642685,0.028183892369270325,5.057806968688965,5
2009-10-07 04:12:54+00:00,2455111.675636181,0.0,0.0,3,0,A,-145.0078125,-99.2405776977539,-53.41991424560547,57.200618743896484,45.799903869628906,57.09267807006836,-16.19891357421875,-14.977134704589844,-15.620944023132324,1,0.031994760036468506,0.029425200074911118,0.030035607516765594,0.6937268376350403,8
2009-10-08 16:11:03+00:00,2455113.174346482,0.0,0.0,3,0,D,55.02831268310547,100.5142593383789,145.91477966308594,46.91471862792969,36.23447799682617,46.91584777832031,-11.019293785095215,-9.390527725219727,-11.287077903747559,1,0.03537830710411072,0.03527465835213661,0.026659412309527397,3.298295736312866,7
2009-10-10 03:10:50+00:00,2455114.6325299544,0.0,0.0,3,0,A,116.19076538085938,71.31027221679688,26.391233444213867,52.73253631591797,41.68178939819336,52.683563232421875,-14.103883743286133,-12.438389778137207,-13.954163551330566,0,0.02911117672920227,0.030644401907920837,0.03336415812373161,1.8634815216064453,7
2009-10-10 17:09:39+00:00,2455115.2150358455,0.0,0.0,3,0,D,-25.63188362121582,-70.43225860595703,-115.43016052246094,57.88167953491211,46.77412796020508,58.01751708984375,-14.710379600524902,-13.33968448638916,-15.387929916381836,0,0.033642422407865524,0.03144063800573349,0.02615310624241829,1.4337764978408813,7
2009-10-12 04:09:28+00:00,2455116.6732435883,0.0,0.0,3,0,A,-145.39474487304688,-99.75887298583984,-54.08859634399414,53.52619552612305,42.26681900024414,53.40774917602539,-12.386796951293945,-11.085331916809082,-12.30301570892334,1,0.02901810221374035,0.03353353589773178,0.027949390932917595,3.3875510692596436,7
2009-10-13 16:07:36+00:00,2455118.1719534844,0.0,0.0,3,0,D,54.36344528198242,99.99434661865234,145.52194213867188,51.33208465576172,40.25655746459961,51.33208465576172,-10.87148666381836,-9.500682830810547,-11.08337688446045,1,0.03058582730591297,0.02931288629770279,0.03742202743887901,6.2748494148254395,6
2009-10-15 03:07:26+00:00,2455119.630171112,0.0,0.0,3,0,A,115.6496353149414,70.7601547241211,25.853336334228516,56.28693389892578,45.11404037475586,56.23688888549805,-11.45311164855957,-10.205780982971191,-11.674355506896973,0,0.03295552730560303,0.03532061725854874,0.02610068954527378,3.6565771102905273,7
2009-10-15 17:06:15+00:00,2455120.2126767947,0.0,0.0,3,0,D,-26.160890579223633,-70.9620361328125,-115.95609283447266,54.57408142089844,43.5224494934082,54.699981689453125,-11.49990177154541,-9.817018508911133,-11.623045921325684,0,0.03316577151417732,0.0380500964820385,0.028642278164625168,4.651177406311035,7
2009-10-17 04:06:01+00:00,2455121.6708555096,0.0,0.0,3,0,A,-145.78179931640625,-100.27327728271484,-54.748592376708984,49.392967224121094,38.42770004272461,49.29296875,-12.495515823364258,-10.745967864990234,-12.270642280578613,1,0.041861046105623245,0.034009676426649094,0.03590045124292374,4.0491790771484375,7
2009-10-18 16:04:10+00:00,2455123.1695691207,0.0,0.0,3,0,D,53.698394775390625,99.47407531738281,145.13055419921875,55.22257995605469,43.9478645324707,55.23900604248047,-12.861084938049316,-11.325074195861816,-13.05288314819336,1,0.03465832397341728,0.027921220287680626,0.025848526507616043,4.435415744781494,7
2009-10-20 03:04:01+00:00,2455124.6277964474,0.0,0.0,3,0,A,115.11522674560547,70.20633697509766,25.310787200927734,59.462196350097656,48.26123809814453,59.393009185791016,-14.16126823425293,-12.90275764465332,-14.582645416259766,0,0.03616989776492119,0.032977718859910965,0.03707095980644226,5.3155436515808105,7
2009-10-20 17:02:50+00:00,2455125.2103036116,0.0,0.0,3,0,D,-26.689010620117188,-71.49900817871094,-116.49900817871094,50.85317611694336,39.97551345825195,50.96861267089844,-12.9429292678833,-11.174200057983398,-13.074454307556152,0,0.031074823811650276,0.03975508362054825,0.03568791225552559,4.4730610847473145,7
2009-10-22 04:02:35+00:00,2455126.668467003,0.0,0.0,3,0,A,-146.1717987060547,-100.7901382446289,-55.40580368041992,44.74287033081055,34.26587677001953,44.65019607543945,-10.360286712646484,-8.596111297607422,-10.507396697998047,1,0.02807280234992504,0.038106996566057205,0.032539837062358856,4.665463447570801,7
2009-10-23 16:00:44+00:00,2455128.1671809843,0.0,0.0,3,0,D,53.029754638671875,98.9572982788086,144.75181579589844,58.68095779418945,47.315677642822266,58.69548034667969,-12.740297317504883,-11.278186798095703,-12.86070442199707,1,0.03170077130198479,0.030506405979394913,0.0267830528318882,3.0291638374328613,8
2009-10-24 03:21:13+00:00,2455128.63974029,0.0,0.0,3,0,A,117.88458251953125,72.97760009765625,27.93044090270996,39.1259880065918,29.44829750061035,39.097129821777344,-10.311840057373047,-7.819930553436279,-10.21044921875,0,0.02948809415102005,0.05097286030650139,0.038966525346040726,5.927466869354248,6
2009-10-25 03:00:37+00:00,2455129.6254317597,0.0,0.0,3,0,A,114.59182739257812,69.65399169921875,24.759990692138672,62.297882080078125,51.12642288208008,62.22182846069336,-14.585967063903809,-12.273893356323242,-14.328446388244629,0,0.027693115174770355,0.03704868257045746,0.03093373216688633,4.185277462005615,7
2009-10-25 16:59:25+00:00,2455130.207939503,0.0,0.0,3,0,D,-27.201374053955078,-72.02381896972656,-117.04620361328125,46.647987365722656,36.08146667480469,46.74281692504883,-10.714354515075684,-9.148189544677734,-11.120235443115234,0,0.036541011184453964,0.03039628453552723,0.03518073260784149,8.553561210632324,4
2009-10-26 04:19:56+00:00,2455130.680520232,0.0,0.0,3,0,A,-144.25535583496094,-98.20353698730469,-52.055912017822266,63.426021575927734,51.997108459472656,63.3134651184082,-14.422775268554688,-12.43027114868164,-14.021585464477539,1,0.03015116974711418,0.03418037295341492,0.0306024719029665,5.605091094970703,7
2009-10-27 03:59:09+00:00,2455131.666080788,0.0,0.0,3,0,A,-146.56222534179688,-101.30535125732422,-56.05653381347656,39.508209228515625,29.755596160888672,39.41475296020508,-10.954848289489746,-8.571968078613281,-10.63592529296875,1,0.02951945923268795,0.04460975527763367,0.03190465271472931,3.6088647842407227,7
2009-10-27 16:18:03+00:00,2455132.179212466,0.0,0.0,3,0,D,56.30271911621094,101.52404022216797,146.676025390625,36.734867095947266,27.510969161987305,36.74354553222656,-9.409690856933594,-6.758977890014648,-9.739845275878906,1,0.028517743572592735,0.04139524698257446,0.031324516981840134,3.929762840270996,4
2009-10-28 15:57:18+00:00,2455133.1647939356,0.0,0.0,3,0,D,52.34435272216797,98.43983459472656,144.37612915039062,61.807010650634766,50.41938400268555,61.81553649902344,-14.585803031921387,-12.725019454956055,-14.358627319335938,1,0.029773961752653122,0.03171474486589432,0.0327957421541214,1.9771041870117188,8
2009-10-29 03:17:47+00:00,2455133.6373527087,0.0,0.0,3,0,A,117.30266571044922,72.41799926757812,27.42688751220703,44.25046920776367,33.8924674987793,44.23202133178711,-11.58165454864502,-8.898590087890625,-11.25145435333252,0,0.03921670839190483,0.053447216749191284,0.03908573463559151,7.346400260925293,4
2009-10-29 17:16:35+00:00,2455134.219860012,0.0,0.0,3,0,D,-24.561643600463867,-69.38164520263672,-114.4085464477539,63.372039794921875,52.361427307128906,63.54203796386719,-13.118889808654785,-11.535888671875,-13.239253044128418,0,0.026327358558773994,0.02877877838909626,0.025722619146108627,5.730546474456787,4
2009-10-30 16:55:59+00:00,2455135.205550811,0.0,0.0,3,0,D,-27.696250915527344,-72.54150390625,-117.604736328125,41.892269134521484,31.863731384277344,41.968624114990234,-10.321745872497559,-8.436279296875,-10.355352401733398,0,0.028224322944879532,0.02835717424750328,0.027055609971284866,4.389943599700928,7
2009-10-31 04:16:28+00:00,2455135.6781093176,0.0,0.0,3,0,A,-144.62933349609375,-98.71768951416016,-52.74105453491211,60.47354507446289,49.02903747558594,60.36903762817383,-13.767459869384766,-12.025230407714844,-13.83146858215332,1,0.02644987963140011,0.02430647984147072,0.028520843014121056,4.069462776184082,7
2009-11-01 16:14:37+00:00,2455137.176822836,0.0,0.0,3,0,D,55.68489074707031,101.0385513305664,146.30859375,41.92958068847656,31.871244430541992,41.92695617675781,-10.345254898071289,-7.967164039611816,-10.593449592590332,1,0.03276028484106064,0.029105136170983315,0.028305266052484512,3.828644275665283,7
2009-11-03 03:14:22+00:00,2455138.6349856025,0.0,0.0,3,0,A,116.7447509765625,71.86561584472656,26.918621063232422,48.743858337402344,37.94161605834961,48.71504211425781,-12.714405059814453,-10.50428295135498,-12.333733558654785,0,0.03713304176926613,0.03663231059908867,0.034055449068546295,2.771756410598755,7
2009-11-03 17:13:11+00:00,2455139.2174937506,0.0,0.0,3,0,D,-25.076908111572266,-69.89077758789062,-114.89422607421875,60.91654586791992,49.8294792175293,61.0638427734375,-14.119178771972656,-12.313664436340332,-14.392239570617676,0,0.03881452605128288,0.030523663386702538,0.029648754745721817,5.5782670974731445,6
2009-11-04 16:52:35+00:00,2455140.2031861697,0.0,0.0,3,0,D,-28.157852172851562,-73.031982421875,-118.15062713623047,36.83113098144531,27.55950164794922,36.87977981567383,-10.567739486694336,-8.174094200134277,-10.769736289978027,0,0.029704490676522255,0.05310102924704552,0.02945934794843197,5.5130839347839355,5
2009-11-05 04:13:02+00:00,2455140.6757237623,0.0,0.0,3,0,A,-145.006103515625,-99.2371826171875,-53.417869567871094,57.19446563720703,45.7805061340332,57.07265853881836,-15.314547538757324,-13.605613708496094,-14.834680557250977,1,0.030662817880511284,0.028554853051900864,0.029707275331020355,1.8790614604949951,7
2009-11-06 16:11:11+00:00,2455142.1744404403,0.0,0.0,3,0,D,55.02037048339844,100.50870513916016,145.90969848632812,46.90322494506836,36.22878646850586,46.91322708129883,-12.774259567260742,-11.192451477050781,-12.776008605957031,1,0.035482220351696014,0.031080210581421852,0.04242034628987312,6.541226387023926,6
2009-11-08 03:10:57+00:00,2455143.6326060076,0.0,0.0,3,0,A,116.19927215576172,71.3187484741211,26.39927864074707,52.716365814208984,41.65867614746094,52.66676330566406,-14.457881927490234,-12.505264282226562,-14.320343017578125,0,0.030645430088043213,0.036455076187849045,0.027213357388973236,3.0558762550354004,7
2009-11-08 17:09:45+00:00,2455144.215114989,0.0,0.0,3,0,D,-25.630067825317383,-70.43250274658203,-115.42411804199219,57.930908203125,46.82297134399414,58.06747055053711,-14.834514617919922,-12.959650993347168,-14.813060760498047,0,0.03381381928920746,0.033053088933229446,0.02693868800997734,1.026976227760315,8
2009-11-10 04:09:35+00:00,2455145.6733281603,0.0,0.0,3,0,A,-145.38816833496094,-99.751708984375,-54.0821647644043,53.51853561401367,42.26497268676758,53.41532897949219,-12.795379638671875,-10.848470687866211,-12.373932838439941,1,0.030452657490968704,0.038568973541259766,0.029421523213386536,2.2557663917541504,7
2009-11-11 16:07:44+00:00,2455147.1720440863,0.0,0.0,3,0,D,54.362457275390625,99.99246978759766,145.5176544189453,51.305519104003906,40.23902893066406,51.31272506713867,-12.700169563293457,-10.895939826965332,-12.704999923706055,1,0.027028197422623634,0.03546962887048721,0.03176572546362877,5.6981987953186035,7
2009-11-13 03:07:32+00:00,2455148.6302381023,0.0,0.0,3,0,A,115.65719604492188,70.76593780517578,25.862934112548828,56.240455627441406,45.06925964355469,56.19136047363281,-14.49227237701416,-12.44973373413086,-14.097613334655762,0,0.02983507513999939,0.03608735650777817,0.043946970254182816,3.0712954998016357,7
2009-11-13 17:06:21+00:00,2455149.2127464474,0.0,0.0,3,0,D,-26.1652774810791,-70.96527862548828,-115.955810546875,54.606903076171875,43.55912399291992,54.73551940917969,-14.36567211151123,-12.490192413330078,-14.26021957397461,0,0.02595601975917816,0.03208879753947258,0.02733800746500492,5.443943977355957,7
2009-11-15 04:06:08+00:00,2455150.6709292713,0.0,0.0,3,0,A,-145.77735900878906,-100.27322387695312,-54.748924255371094,49.3612060546875,38.39948654174805,49.265262603759766,-14.522616386413574,-13.138030052185059,-14.490679740905762,1,0.02999880537390709,0.03534429892897606,0.03573784977197647,0.9430627226829529,8
2009-11-16 16:04:16+00:00,2455152.169637107,0.0,0.0,3,0,D,53.69902801513672,99.4749984741211,145.13436889648438,55.174564361572266,43.89854431152344,55.19089889526367,-12.21357536315918,-10.546460151672363,-12.29127311706543,1,0.029998524114489555,0.03468503803014755,0.03777800500392914,2.918764591217041,7
2009-11-18 03:04:07+00:00,2455153.6278681373,0.0,0.0,3,0,A,115.1244888305664,70.21692657470703,25.321956634521484,59.42852020263672,48.225467681884766,59.36547088623047,-15.259482383728027,-13.102434158325195,-15.086219787597656,0,0.031560540199279785,0.029400963336229324,0.031032176688313484,7.62587833404541,4
2009-11-18 17:02:54+00:00,2455154.2103555677,0.0,0.0,3,0,D,-26.691932678222656,-71.49925994873047,-116.49885559082031,50.880615234375,40.00241470336914,50.99811553955078,-12.45130729675293,-10.710562705993652,-12.54781723022461,0,0.033365655690431595,0.03331189602613449,0.032700296491384506,5.2951340675354,7
2009-11-20 04:02:40+00:00,2455155.6685227784,0.0,0.0,3,0,A,-146.1664276123047,-100.78580474853516,-55.39845657348633,44.72719192504883,34.24838638305664,44.63719177246094,-12.715882301330566,-10.500826835632324,-12.39291763305664,1,0.03403019905090332,0.03753169625997543,0.03257736191153526,4.573583602905273,7
2009-11-21 16:00:49+00:00,2455157.167241193,0.0,0.0,3,0,D,53.027976989746094,98.95513153076172,144.74790954589844,58.67194366455078,47.304466247558594,58.68820571899414,-14.842681884765625,-13.160564422607422,-15.240703582763672,1,0.034636832773685455,0.033309005200862885,0.025065848603844643,3.17083740234375,8
2009-11-22 03:21:17+00:00,2455157.639780128,0.0,0.0,3,0,A,117.88683319091797,72.984130859375,27.932348251342773,39.122711181640625,29.454008102416992,39.10746383666992,-12.014013290405273,-9.086003303527832,-11.305822372436523,0,0.03088255599141121,0.04065417870879173,0.03985503688454628,7.610339641571045,4
2009-11-23 03:00:41+00:00,2455158.6254745494,0.0,0.0,3,0,A,114.59535217285156,69.65923309326172,24.764415740966797,62.28273010253906,51.12522506713867,62.22025680541992,-16.357234954833984,-14.27365493774414,-16.250524520874023,0,0.02971569262444973,0.03950789198279381,0.03386622667312622,5.562849521636963,6
2009-11-23 16:59:28+00:00,2455159.207969769,0.0,0.0,3,0,D,-27.20356559753418,-72.02526092529297,-117.0492172241211,46.681514739990234,36.119659423828125,46.78151321411133,-13.19286823272705,-11.588008880615234,-13.241762161254883,0,0.03622203692793846,0.03796839714050293,0.030568452551960945,6.7233710289001465,5
2009-11-24 04:19:59+00:00,2455159.6805520724,0.0,0.0,3,0,A,-144.25051879882812,-98.19705200195312,-52.05271911621094,63.4093132019043,51.9816780090332,63.302711486816406,-14.775294303894043,-12.729360580444336,-13.10713005065918,1,0.02536267787218094,0.03488386794924736,0.03618183359503746,4.015624046325684,7
2009-11-25 03:59:14+00:00,2455160.6661373503,0.0,0.0,3,0,A,-146.55714416503906,-101.30096435546875,-56.05260467529297,39.48948669433594,29.745258331298828,39.404754638671875,-12.525585174560547,-10.061650276184082,-12.17211627960205,1,0.02722923830151558,0.0380544476211071,0.033103588968515396,3.129101276397705,7
2009-11-25 16:18:07+00:00,2455161.1792486813,0.0,0.0,3,0,D,56.29362869262695,101.52478790283203,146.67593383789062,36.71616744995117,27.46910285949707,36.726165771484375,-10.507179260253906,-8.185773849487305,-10.762417793273926,1,0.02877911739051342,0.037387385964393616,0.028652457520365715,5.938135623931885,4
2009-11-26 15:57:22+00:00,2455162.164841436,0.0,0.0,3,0,D,52.34099578857422,98.43646240234375,144.37306213378906,61.81095886230469,50.41657638549805,61.820960998535156,-15.811080932617188,-14.227006912231445,-16.30084800720215,1,0.02906169556081295,0.03181155025959015,0.03248387947678566,4.925551891326904,7
2009-11-27 03:17:51+00:00,2455162.6374020493,0.0,0.0,3,0,A,117.31283569335938,72.42491912841797,27.436582565307617,44.21537780761719,33.86030197143555,44.19208908081055,-12.932328224182129,-10.076181411743164,-12.429357528686523,0,0.04047166928648949,0.04131968319416046,0.03482135757803917,4.890711784362793,7
2009-11-27 17:16:38+00:00,2455163.2198889703,0.0,0.0,3,0,D,-24.56251335144043,-69.38184356689453,-114.4118423461914,63.400001525878906,52.38999938964844,63.56999969482422,-15.52567195892334,-13.374765396118164,-15.41098403930664,0,0.03595713526010513,0.03492650389671326,0.02927451580762863,7.216578960418701,3
2009-11-28 16:56:02+00:00,2455164.2055818755,0.0,0.0,3,0,D,-27.699724197387695,-72.54413604736328,-117.60661315917969,41.94699478149414,31.920557022094727,42.01774597167969,-12.24378490447998,-10.139750480651855,-12.44669246673584,0,0.03476996347308159,0.040863364934921265,0.0327826589345932,6.706329822540283,6
2009-11-29 04:16:32+00:00,2455164.678158635,0.0,0.0,3,0,A,-144.62667846679688,-98.71659088134766,-52.738739013671875,60.45697784423828,49.01370620727539,60.352413177490234,-15.884249687194824,-13.898635864257812,-15.536673545837402,1,0.031063608825206757,0.03061375953257084,0.031158315017819405,3.2363789081573486,7
2009-11-30 16:14:41+00:00,2455166.1768641095,0.0,0.0,3,0,D,55.683895111083984,101.03426361083984,146.3019561767578,41.92807388305664,31.866212844848633,41.92807388305664,-13.078255653381348,-11.440536499023438,-13.353928565979004,1,0.03836838901042938,0.036705467849969864,0.03211231157183647,5.766542434692383,6
2009-12-02 03:14:25+00:00,2455167.6350143985,0.0,0.0,3,0,A,116.74484252929688,71.87053680419922,26.921321868896484,48.757713317871094,37.956214904785156,48.733760833740234,-14.555932998657227,-12.527207374572754,-14.266891479492188,0,0.029456432908773422,0.03377288579940796,0.03915608301758766,3.5972394943237305,7
2009-12-03 16:52:37+00:00,2455169.203210394,0.0,0.0,3,0,D,-28.16309356689453,-73.03269958496094,-118.15711975097656,36.832000732421875,27.564647674560547,36.882957458496094,-13.894410133361816,-11.76358699798584,-13.855459213256836,0,0.02926931343972683,0.04851794242858887,0.03278863802552223,3.912973403930664,5
2009-12-04 04:13:04+00:00,2455169.675750452,0.0,0.0,3,0,A,-145.00111389160156,-99.23258972167969,-53.41244888305664,57.1696662902832,45.76276779174805,57.05447006225586,-17.909210205078125,-16.119731903076172,-17.955503463745117,1,0.03842605650424957,0.03066880628466606,0.03383051976561546,1.7487353086471558,7
2009-12-05 16:11:13+00:00,2455171.174456829,0.0,0.0,3,0,D,55.02220916748047,100.50875091552734,145.90798950195312,46.8759880065918,36.197052001953125,46.8846549987793,-15.936871528625488,-14.303438186645508,-16.015506744384766,1,0.03290262818336487,0.043152131140232086,0.026652827858924866,4.033763408660889,7
2009-12-07 03:10:59+00:00,2455172.632629445,0.0,0.0,3,0,A,116.19983673095703,71.31983947753906,26.401660919189453,52.73512268066406,41.67698669433594,52.686073303222656,-17.38861656188965,-15.07699966430664,-16.72789192199707,0,0.036957260221242905,0.034179214388132095,0.03578328341245651,1.5746833086013794,7
2009-12-07 17:09:48+00:00,2455173.2151417597,0.0,0.0,3,0,D,-25.632471084594727,-70.4333267211914,-115.42720794677734,57.94974899291992,46.85793685913086,58.09617614746094,-18.31239128112793,-16.427026748657227,-18.600862503051758,0,0.03410916030406952,0.03681248798966408,0.030224677175283432,5.70271110534668,6
2009-12-09 04:09:36+00:00,2455174.6733421534,0.0,0.0,3,0,A,-145.38723754882812,-99.75384521484375,-54.08656311035156,53.47297286987305,42.21994400024414,53.372318267822266,-18.126638412475586,-16.31297492980957,-17.937904357910156,1,0.038519978523254395,0.033003851771354675,0.03277261555194855,0.9874809384346008,8
2009-12-10 16:07:44+00:00,2455176.172047153,0.0,0.0,3,0,D,54.36031723022461,99.9905014038086,145.51513671875,51.28792953491211,40.22105407714844,51.294437408447266,-17.784446716308594,-15.634448051452637,-17.888687133789062,1,0.03895840793848038,0.03332878649234772,0.03161076083779335,3.068680763244629,7
2009-12-12 03:07:32+00:00,2455177.6302403244,0.0,0.0,3,0,A,115.65347290039062,70.7643814086914,25.86153793334961,56.296051025390625,45.12031936645508,56.24568557739258,-18.299287796020508,-16.08053970336914,-17.986129760742188,0,0.02462758496403694,0.03154970332980156,0.026370426639914513,4.521958351135254,7
2009-12-12 17:06:21+00:00,2455178.212749688,0.0,0.0,3,0,D,-26.169998168945312,-70.9699935913086,-115.95999908447266,54.64333724975586,43.60460662841797,54.77336502075195,-17.27847671508789,-15.651773452758789,-17.353601455688477,0,0.026438729837536812,0.028878312557935715,0.028712302446365356,2.546464204788208,7
2009-12-14 04:06:09+00:00,2455179.670943392,0.0,0.0,3,0,A,-145.77392578125,-100.26878356933594,-54.740779876708984,49.35770797729492,38.397151947021484,49.26770782470703,-13.923439979553223,-11.806830406188965,-13.981721878051758,1,0.038992561399936676,0.030613074079155922,0.04061510041356087,2.885256767272949,7
2009-12-15 16:04:16+00:00,2455181.1696382645,0.0,0.0,3,0,D,53.69170379638672,99.47007751464844,145.12538146972656,55.211360931396484,43.924400329589844,55.22050857543945,-16.96782112121582,-15.166145324707031,-16.92406463623047,1,0.03577609732747078,0.03507457673549652,0.02986723557114601,5.306389808654785,7
2009-12-17 03:04:07+00:00,2455182.627860313,0.0,0.0,3,0,A,115.11967468261719,70.21176147460938,25.318954467773438,59.480377197265625,48.271080017089844,59.41463851928711,-16.750768661499023,-14.419258117675781,-16.761011123657227,0,0.02906774915754795,0.0333881750702858,0.035676080733537674,6.14909553527832,6
2009-12-17 17:02:56+00:00,2455183.2103725006,0.0,0.0,3,0,D,-26.695274353027344,-71.50527954101562,-116.50152587890625,50.923828125,40.035953521728516,51.03382873535156,-14.021458625793457,-11.97334098815918,-14.01409912109375,0,0.02854291908442974,0.03500058874487877,0.03578491881489754,6.398232936859131,6
2009-12-19 04:02:42+00:00,2455184.6685477435,0.0,0.0,3,0,A,-146.1614227294922,-100.78345489501953,-55.39994812011719,44.703487396240234,34.22832489013672,44.61453628540039,-14.815402030944824,-12.697954177856445,-14.676934242248535,1,0.03331560641527176,0.03823133558034897,0.03123205155134201,5.8456597328186035,6
2009-12-20 16:00:50+00:00,2455186.1672520027,0.0,0.0,3,0,D,53.017269134521484,98.95101928710938,144.7415313720703,58.68142318725586,47.30467224121094,58.68833541870117,-16.599599838256836,-14.57107925415039,-16.63743782043457,1,0.034029826521873474,0.03499419614672661,0.03680552914738655,6.291827201843262,6
2009-12-21 03:21:18+00:00,2455186.6397946533,0.0,0.0,3,0,A,117.88648986816406,72.98422241210938,27.9330997467041,39.192752838134766,29.515607833862305,39.17464065551758,-13.811984062194824,-11.36214542388916,-13.69478988647461,0,0.026759527623653412,0.03815856948494911,0.028154756873846054,5.180630683898926,7
2009-12-22 03:00:42+00:00,2455187.625495371,0.0,0.0,3,0,A,114.594482421875,69.6602554321289,24.765674591064453,62.33073425292969,51.16726303100586,62.26303482055664,-17.436800003051758,-15.313612937927246,-17.552814483642578,0,0.03061066009104252,0.03224548324942589,0.03394440561532974,7.235981464385986,4
2009-12-22 16:59:29+00:00,2455188.2079858803,0.0,0.0,3,0,D,-27.20677375793457,-72.03292083740234,-117.05292510986328,46.71611022949219,36.15369415283203,46.81290054321289,-15.448241233825684,-13.298430442810059,-15.316840171813965,0,0.03453660011291504,0.0360528789460659,0.036414604634046555,5.91692590713501,7
2009-12-23 04:20:01+00:00,2455188.68057007,0.0,0.0,3,0,A,-144.2474822998047,-98.19374084472656,-52.049560546875,63.40262222290039,51.97378921508789,63.300350189208984,-18.321699142456055,-16.531484603881836,-18.01279067993164,1,0.03641130402684212,0.03451211005449295,0.030257251113653183,4.332145690917969,7
2009-12-24 03:59:14+00:00,2455189.6661423617,0.0,0.0,3,0,A,-146.55494689941406,-101.29915618896484,-56.05119323730469,39.462467193603516,29.722808837890625,39.3753662109375,-12.459020614624023,-10.735173225402832,-12.098167419433594,1,0.030592529103159904,0.03780391812324524,0.03290794417262077,3.8800768852233887,7
2009-12-24 16:18:07+00:00,2455190.1792544564,0.0,0.0,3,0,D,56.293087005615234,101.51434326171875,146.66622924804688,36.71785354614258,27.461528778076172,36.72193908691406,-12.150321960449219,-10.517755508422852,-12.837526321411133,1,0.027947114780545235,0.04579276219010353,0.02750779315829277,4.543525218963623,4
2009-12-25 15:57:22+00:00,2455191.164843959,0.0,0.0,3,0,D,52.33842849731445,98.43126678466797,144.36524963378906,61.81378936767578,50.421260833740234,61.81787109375,-16.68906593322754,-15.558767318725586,-17.607831954956055,1,0.03463564068078995,0.035729095339775085,0.035031236708164215,5.8283538818359375,7
2009-12-26 03:17:52+00:00,2455191.6374084614,0.0,0.0,3,0,A,117.31683349609375,72.42793273925781,27.439165115356445,44.236934661865234,33.87874984741211,44.207191467285156,-15.512375831604004,-12.688138961791992,-14.666640281677246,0,0.036852337419986725,0.039139050990343094,0.036275602877140045,5.573362827301025,7
2009-12-26 17:16:39+00:00,2455192.2198965745,0.0,0.0,3,0,D,-24.568330764770508,-69.39163970947266,-114.41998291015625,63.400001525878906,52.38999938964844,63.56999969482422,-18.63508415222168,-16.459808349609375,-18.824501037597656,0,0.02446438930928707,0.033561188727617264,0.03088744543492794,6.315563201904297,3
2009-12-27 16:56:03+00:00,2455193.2055985653,0.0,0.0,3,0,D,-27.701086044311523,-72.54654693603516,-117.608642578125,41.98023986816406,31.94889259338379,42.04955291748047,-14.938069343566895,-12.79917049407959,-15.280878067016602,0,0.02982315793633461,0.041720617562532425,0.02967390976846218,4.867580413818359,7
2009-12-28 04:16:33+00:00,2455193.6781608337,0.0,0.0,3,0,A,-144.62059020996094,-98.71605682373047,-52.735313415527344,60.45248031616211,49.00312042236328,60.34984588623047,-18.348873138427734,-16.74183464050293,-18.494009017944336,1,0.04014594480395317,0.030950725078582764,0.025932013988494873,3.731661796569824,7
2009-12-29 16:14:39+00:00,2455195.176844931,0.0,0.0,3,0,D,55.671756744384766,101.0259780883789,146.296630859375,41.94455337524414,31.871150970458984,41.9438591003418,-15.531475067138672,-13.35257625579834,-15.88949966430664,1,0.032594237476587296,0.045547809451818466,0.034930188208818436,7.055605411529541,6
